ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
1727180497,The Traveling Dream Projection Machine,Art,Art,USD,2011-06-19,5000.0,2011-05-20 02:35:20,25.0,failed,1,US,25.0,25.0,5000.0
1680664419,"""Hairy Lobster"" a casual eatery focused on sustainability",Restaurants,Food,USD,2015-06-13,75000.0,2015-05-14 22:57:46,0.0,canceled,0,US,0.0,0.0,75000.0
1484444457,Let's Make 'Planet Lexicon' an Audio..AND Visual Masterpiece!!,Hip-Hop,Music,USD,2010-10-21,1500.0,2010-09-21 23:32:01,0.0,failed,0,US,0.0,0.0,1500.0
509864417,"""To make music more intensely""",Music,Music,USD,2013-07-11,5000.0,2013-06-11 23:00:36,911.0,failed,28,US,911.0,911.0,5000.0
257623234,Manufacturing of Ice Fishing Tip Ups,Product Design,Design,USD,2017-12-09,20000.0,2017-11-09 17:09:15,15.0,failed,2,US,0.0,15.0,20000.0
701965099,BANG BANG THE MOVIE,Narrative Film,Film & Video,USD,2010-05-13,3000.0,2010-03-12 19:43:55,3650.0,successful,49,US,3650.0,3650.0,3000.0
660332584,"FLOW Planner: Your Daily Rhythm for Food, Work and Life",Product Design,Design,USD,2017-10-26,16000.0,2017-09-25 17:40:48,6641.0,failed,185,US,1226.0,6641.0,16000.0
1990300660,Buster Sword Gaming,Webseries,Film & Video,USD,2017-09-27,6000.0,2017-08-28 20:48:58,6.0,failed,6,US,0.0,6.0,6000.0
1758178754,M2 Signs,Digital Art,Art,USD,2015-04-11,1000.0,2015-02-10 07:22:19,0.0,failed,0,US,0.0,0.0,1000.0
587749274,THE LAST DYMAXION: Buckminster Fuller's Dream Restored...,Documentary,Film & Video,USD,2012-03-06,26000.0,2012-02-03 22:06:27,33000.0,successful,118,US,33000.0,33000.0,26000.0
981061010,?? Flowers ?? Playing Cards ?? (?Infinity Edition?),Playing Cards,Games,USD,2014-10-24,88.0,2014-10-16 15:00:14,1911.0,successful,53,US,1911.0,1911.0,88.0
609317403,Dark Oak and The Truth Behind Things. Episode 1,Film & Video,Film & Video,USD,2014-05-11,100000.0,2014-04-11 00:28:17,15.0,failed,2,US,15.0,15.0,100000.0
1840064363,LooPout - Simply The Best,Product Design,Design,CAD,2017-02-24,10400.0,2017-01-25 20:17:00,1919.0,canceled,63,CA,828.29,1463.88,7933.48
1347377064,Night of the Living Dead the musical,Theater,Theater,USD,2010-10-07,6500.0,2010-09-07 23:03:24,8385.76,successful,151,US,8385.76,8385.76,6500.0
143269198,Artist Magnet - Helping Artists Get Jobs and Stay Connected,Theater,Theater,USD,2015-06-15,2500.0,2015-05-16 05:08:09,2850.0,successful,57,US,2850.0,2850.0,2500.0
1597973247,Allergen free and Vegan Bakery,Food,Food,USD,2014-04-16,9000.0,2014-03-17 14:22:51,20.0,failed,2,US,20.0,20.0,9000.0
1876797056,Pilot Life,Hip-Hop,Music,USD,2012-11-23,2000.0,2012-10-09 19:41:48,125.0,failed,3,US,125.0,125.0,2000.0
137092311,Non Profit Art Gallery,Painting,Art,DKK,2015-11-01,10000.0,2015-09-02 19:17:05,730.0,failed,6,DK,110.12,106.31,1456.3
636293969,Musopen: Record and release free music without copyrights.,Classical Music,Music,USD,2010-09-15,11000.0,2010-08-16 04:11:36,68359.85,successful,1276,US,68359.85,68359.85,11000.0
375971669,JavaDrum Coffee Bean Roaster For Your Grill.,Food,Food,USD,2015-07-18,10000.0,2015-06-18 18:41:34,275.0,failed,5,US,275.0,275.0,10000.0
529090953,Hacker Scouts Oakland Lab,Technology,Technology,USD,2013-10-12,35000.0,2013-09-12 19:56:41,37461.37,successful,557,US,37461.37,37461.37,35000.0
332794436,Obscura 360,Art,Art,USD,2014-05-08,874.0,2014-04-25 01:13:23,900.0,successful,36,US,900.0,900.0,874.0
2017749743,"TESLA – self-rechargeable, electronic lighter (Suspended)",Technology,Technology,USD,2016-02-02,5000.0,2015-12-29 18:25:51,118693.0,suspended,3605,US,118693.0,118693.0,5000.0
1645530194,Sations: The Legacy,Video Games,Games,USD,2016-03-16,1000.0,2016-02-05 23:02:45,26.0,failed,9,US,26.0,26.0,1000.0
245762746,KAZOPARK: free browser-based virtual world!,Video Games,Games,GBP,2013-07-21,25000.0,2013-06-20 14:59:28,1330.0,failed,21,GB,2078.13,2048.17,38499.45
1150144583,Gettin' Muddy Pottery Teaching and Expansion Project,Ceramics,Art,USD,2015-05-16,3000.0,2015-04-01 14:23:43,44.0,failed,5,US,44.0,44.0,3000.0
1542902730,Cage bird,Games,Games,GBP,2014-09-21,650.0,2014-08-22 01:11:53,0.0,failed,0,GB,0.0,0.0,1060.05
735457670,Donald Trump has tiny hands.,Art,Art,USD,2016-10-28,1000.0,2016-10-07 00:35:37,30.0,failed,1,US,0.0,30.0,1000.0
470556982,"""Anyone But Virginia #5""- the VOLCANO GIRL comic!",Comics,Comics,USD,2011-04-04,720.0,2011-02-17 02:27:12,1027.0,successful,43,US,1027.0,1027.0,720.0
847343153,What's My Price - The Movie,Documentary,Film & Video,USD,2014-06-24,25000.0,2014-05-10 01:04:29,681.0,failed,10,US,681.0,681.0,25000.0
1757329950,Siga Cafe (Canceled),Restaurants,Food,USD,2014-09-14,120000.0,2014-08-15 00:57:27,0.0,canceled,0,US,0.0,0.0,120000.0
1866124320,"""Ain't Done Yet"" the New Album by Paul Swain",Music,Music,USD,2013-01-31,600.0,2013-01-01 22:00:00,345.0,failed,9,US,345.0,345.0,600.0
541927920,"BITEME CHEESECAKES: ""ONE BITE IS ALL IT TAKES""",Food,Food,USD,2013-12-16,24000.0,2013-11-01 07:12:11,2205.0,failed,40,US,2205.0,2205.0,24000.0
2043800170,MoBubby Soccer,Mobile Games,Games,USD,2014-10-16,15000.0,2014-09-16 00:25:20,2.0,failed,1,US,2.0,2.0,15000.0
148270105,Tawny Shark: Sport Watch Inspired By Pilot And Solar System,Product Design,Design,CAD,2015-09-14,10000.0,2015-08-31 02:57:05,24402.0,successful,272,CA,18481.09,18731.86,7676.36
683954401,Dear Abbey Debut Album,Rock,Music,USD,2015-02-23,500.0,2015-01-24 05:07:56,531.0,successful,13,US,531.0,531.0,500.0
1734945114,"Be A Part of ""The Part I Love The Best!"" ",Shorts,Film & Video,USD,2010-04-01,15000.0,2010-02-26 18:33:12,15001.0,successful,45,US,15001.0,15001.0,15000.0
1984828,"""Share your experiences with the world""",Apps,Technology,AUD,2014-12-10,10000.0,2014-11-10 23:38:13,20.0,failed,1,AU,17.26,16.54,8269.25
735682727,They Rise: the story of teens in the Zombie Apocalypse,Drama,Film & Video,USD,2015-10-14,10000.0,2015-08-15 07:31:56,0.0,failed,0,US,0.0,0.0,10000.0
1187638933,The Focus Planner: Best Designed Planner for achieving goals,Product Design,Design,GBP,2016-07-22,10000.0,2016-06-07 13:55:29,23232.0,successful,1088,GB,11570.57,30422.31,13095.0
1677628691,Fired Up Christian Wear (Canceled),Fashion,Fashion,USD,2012-02-19,24000.0,2012-01-20 23:16:13,45.0,canceled,1,US,45.0,45.0,24000.0
381476986,The Diabolikal Doktor X #1,Comics,Comics,USD,2013-11-24,500.0,2013-10-25 16:51:34,795.0,successful,16,US,795.0,795.0,500.0
644758409,Lamentar,Shorts,Film & Video,USD,2011-04-23,4500.0,2011-04-02 20:22:00,4825.0,successful,48,US,4825.0,4825.0,4500.0
1355342315,Sig-toberball,Live Games,Games,USD,2015-03-15,525.0,2015-02-13 06:32:12,75.0,failed,2,US,75.0,75.0,525.0
1581886801,Reboot!,Nonfiction,Publishing,USD,2011-07-22,5000.0,2011-07-07 19:42:42,0.0,failed,0,US,0.0,0.0,5000.0
437456097,"Citizens United, The Movie, Day 4 Shoot",Film & Video,Film & Video,USD,2014-08-23,2500.0,2014-08-15 14:11:29,5090.0,undefined,0,"N,0""",,5090.0,2500.0
206945766,WineCradle: Transport a wine bottle safely in your luggage,Product Design,Design,USD,2013-11-18,5000.0,2013-10-28 18:28:23,5655.0,successful,144,US,5655.0,5655.0,5000.0
1149886880,Bacon-Wrapped Baby Back Ribs (Canceled),Bacon,Food,USD,2014-08-15,20000.0,2014-07-16 00:33:47,0.0,canceled,0,US,0.0,0.0,20000.0
1176029284,Clingies - A versatile clip and docking system.,Product Design,Design,USD,2015-05-22,1500.0,2015-04-21 14:00:48,57607.43,successful,2274,US,57607.43,57607.43,1500.0
1549173355,"Self Publishing My First Novel, These Modern Times.",Publishing,Publishing,USD,2011-01-13,1000.0,2010-10-15 21:41:22,0.0,canceled,0,US,0.0,0.0,1000.0
850452239,"""Make Me A Sandwich""",Restaurants,Food,USD,2014-11-07,500.0,2014-10-08 12:58:42,525.0,successful,9,US,525.0,525.0,500.0
530500760,The Mamba: LEGENDARY Bar Tool & Bottle Opener by Snake Bite,Product Design,Design,USD,2016-07-29,5500.0,2016-06-20 17:31:46,21641.0,successful,524,US,12906.0,21641.0,5500.0
197627953,Kinetic Farms,Farms,Food,USD,2015-04-29,25000.0,2015-04-04 06:37:30,2.0,failed,2,US,2.0,2.0,25000.0
1764453812,Nonstick Silicone Baking Mats,Product Design,Design,USD,2014-08-07,1000.0,2014-07-08 20:58:28,1326.0,successful,59,US,1326.0,1326.0,1000.0
1148342290,TI:ME SLIPPERS,Fashion,Fashion,USD,2014-05-15,35000.0,2014-04-07 08:40:15,37886.0,successful,219,US,37886.0,37886.0,35000.0
422557685,Cancelled (Canceled),Technology,Technology,USD,2013-05-15,10000.0,2013-04-10 16:53:11,790.0,canceled,19,US,790.0,790.0,10000.0
1353499898,Efialtis,Shorts,Film & Video,USD,2013-05-06,1000.0,2013-03-07 06:21:17,170.0,failed,5,US,170.0,170.0,1000.0
718133283,Help Alex start an open studio!,Art,Art,USD,2017-07-01,5000.0,2017-05-02 04:07:03,0.0,canceled,0,US,0.0,0.0,5000.0
1838406625,"Precision Stop - for super accurate, efficient sawing",Fabrication Tools,Technology,USD,2014-12-12,20000.0,2014-11-13 22:45:29,5520.0,failed,18,US,5520.0,5520.0,20000.0
851247454,A Joke: The Suspense in Midnight Chinatown,Film & Video,Film & Video,USD,2013-11-17,1000.0,2013-10-18 22:50:59,25.0,failed,1,US,25.0,25.0,1000.0
1053290811,"The Miller's Wife, a new opera",Classical Music,Music,GBP,2013-05-31,1570.0,2013-04-26 20:11:10,1614.0,successful,37,GB,2472.29,2459.05,2392.02
899850839,Beat Pitch,Music,Music,EUR,2017-08-04,10000.0,2017-07-05 14:55:02,0.0,failed,0,NL,0.0,0.0,11868.03
1813293182,Sri Lanka & the Kandy Esala Perahera: Book & Exhibition,Journalism,Journalism,USD,2011-06-01,20000.0,2011-04-15 19:51:32,21671.0,successful,175,US,21671.0,21671.0,20000.0
69489724,The Klaxon Journal,Publishing,Publishing,CAD,2014-02-28,2500.0,2014-01-29 22:24:05,85.0,failed,4,CA,76.64,76.45,2248.61
952501311,We Blog For Love: A Documentary,Documentary,Film & Video,USD,2010-04-01,2500.0,2010-01-04 03:46:08,300.0,failed,7,US,300.0,300.0,2500.0
1692875690,Inclusive Arts Vibe Dance Company,Dance,Dance,USD,2015-04-22,5000.0,2015-03-23 18:01:32,5118.0,successful,59,US,5118.0,5118.0,5000.0
813791838,The Alpine Photography Project,Photography,Photography,CAD,2015-04-01,1000.0,2015-03-02 22:40:09,50.0,failed,1,CA,39.97,39.54,790.89
902737548,Breakfast With Nick's guidebook to breakfast in Columbus,Publishing,Publishing,USD,2011-10-05,3000.0,2011-09-13 05:06:58,5487.0,successful,183,US,5487.0,5487.0,3000.0
670021870,CaddieMe,Apps,Technology,USD,2016-02-25,5000.0,2016-01-26 04:17:40,50.0,failed,2,US,50.0,50.0,5000.0
614599111,MIND BLASTING Habanero Hot Sauce (heat with flavor),Food,Food,USD,2013-12-08,4000.0,2013-11-08 15:50:00,313.0,failed,13,US,313.0,313.0,4000.0
509536389,Help Fund the Recording of Daniel Erik's Healing Album,Music,Music,USD,2017-03-21,4400.0,2017-02-07 20:18:29,4603.0,successful,63,US,1815.0,4603.0,4400.0
1376729218,WizeYoungOwl:Next Generation Learning for Today's Children,Webseries,Film & Video,GBP,2013-02-01,5650.0,2013-01-08 23:52:04,60.0,canceled,1,GB,96.61,95.0,8946.1
1475215334,"""Desirable"" Music Video: A Brand New Perspective",Pop,Music,USD,2014-09-28,5000.0,2014-08-28 19:46:18,5275.0,successful,132,US,5275.0,5275.0,5000.0
744121385,"SimBatch, VFX Simulations Manager",Software,Technology,EUR,2017-09-30,7000.0,2017-09-06 12:59:06,475.0,canceled,6,IE,208.36,556.08,8194.9
1325568803,"Kalee Joy's New EP ""Brand New Truth""",Indie Rock,Music,USD,2014-03-18,500.0,2014-02-16 06:33:20,630.0,successful,22,US,630.0,630.0,500.0
1424317794,Sulphur Dell: Americas Most Famous Baseball park since 1870,Film & Video,Film & Video,USD,2015-08-29,5500.0,2015-07-30 22:07:32,5790.0,undefined,0,"N,0""",,5790.0,5500.0
884276406,Who Are You,Movie Theaters,Film & Video,SGD,2016-11-23,500000.0,2016-10-24 17:20:34,0.0,failed,0,SG,0.0,0.0,349993.0
196987321,Girl Clown - the film,Film & Video,Film & Video,USD,2011-02-24,7500.0,2011-01-25 01:47:06,8716.0,successful,84,US,8716.0,8716.0,7500.0
1860439954,Jacob McCoy Burton's Debut EP,Country & Folk,Music,USD,2014-06-19,6000.0,2014-05-20 01:02:12,7447.69,successful,79,US,7447.69,7447.69,6000.0
1806653877,Canadian Dragon Lore: Ice Dragon Egg,Sculpture,Art,CAD,2015-06-17,4500.0,2015-05-18 20:01:57,30.0,failed,1,CA,24.97,24.45,3667.18
1160902557,"Miss United States , Ms. Georgia-The United Story",Documentary,Film & Video,USD,2016-07-20,2000.0,2016-06-23 20:25:23,12.0,failed,2,US,0.0,12.0,2000.0
1404414980,Support Creation of Paintings! (Canceled),Painting,Art,USD,2015-11-11,5000.0,2015-10-22 01:50:38,0.0,canceled,0,US,0.0,0.0,5000.0
585249411,Lovin Me: A Human Rights Story,Documentary,Film & Video,USD,2013-05-27,20000.0,2013-04-12 06:27:57,161.0,failed,5,US,161.0,161.0,20000.0
2093271240,Local Tourist: The Exhibition,Art,Art,USD,2012-07-02,1350.0,2012-06-05 17:04:10,1525.0,successful,18,US,1525.0,1525.0,1350.0
390550231,Help Petrol Bastard fund their next album release,Electronic Music,Music,GBP,2016-07-22,300.0,2016-06-22 18:50:02,595.0,successful,25,GB,751.83,779.15,392.85
608701504,Pittsburgh by Pittsburgh Artists! Art Book,Mixed Media,Art,USD,2011-12-18,5000.0,2011-11-03 15:39:31,409.0,failed,14,US,409.0,409.0,5000.0
1689791418,"Hababy! How Families Connect. Easy, Fun, Secure!",Apps,Technology,USD,2018-02-05,25000.0,2017-12-07 04:39:11,380.0,live,7,US,105.0,380.0,25000.0
709633081,Ape_XNation Brand Apparel,Apparel,Fashion,USD,2017-08-22,20000.0,2017-07-23 20:03:09,76.0,failed,2,US,75.0,76.0,20000.0
1604682469,Fund 40 West Gallery Furnish & Finish!,Art,Art,USD,2014-06-04,8000.0,2014-05-09 03:26:58,8025.0,successful,46,US,8025.0,8025.0,8000.0
2105215455,MiniVibez Childrens Radio - Be A Kid... Its OK,Kids,Music,CAD,2014-11-01,5000.0,2014-10-02 19:18:44,0.0,failed,0,CA,0.0,0.0,4373.69
2116339441,KICKSTALLER,Documentary,Film & Video,AUD,2015-12-05,25000.0,2015-11-05 10:22:43,25830.0,successful,131,AU,18629.75,18632.33,18033.61
1266864212,Help Fund Trevor Wolford's Debut Album! Videos coming soon..,Jazz,Music,USD,2012-08-11,10000.0,2012-06-12 16:33:05,180.0,canceled,4,US,180.0,180.0,10000.0
1308993391,BrokenHeartedPackage,DIY,Crafts,USD,2015-03-05,500.0,2015-02-03 17:00:17,26.0,failed,2,US,26.0,26.0,500.0
1921239899,MonumenTOUR Valladolid,Nonfiction,Publishing,EUR,2015-07-12,3995.0,2015-06-02 09:30:03,100.0,failed,1,ES,109.49,108.89,4350.15
947279476,Terra Bellica (Canceled),Video Games,Games,USD,2012-11-26,20000.0,2012-10-17 08:09:57,2755.0,canceled,9,US,2755.0,2755.0,20000.0
401083620,Piano Prints-- Three volumes of original piano solos ,World Music,Music,USD,2011-04-06,5000.0,2011-02-19 17:03:58,602.0,failed,2,US,602.0,602.0,5000.0
1834880564,Aqui y Alli: An independent feature film,Narrative Film,Film & Video,USD,2010-08-02,10000.0,2010-06-03 14:43:15,316.0,failed,9,US,316.0,316.0,10000.0
1051175862,REWORK DESERTWEAR - THE WORLD'S BEST MODAL CASHMERE BANDANA,Accessories,Fashion,GBP,2017-07-02,50000.0,2017-06-02 12:48:37,380.0,canceled,5,GB,489.4,490.08,64483.68
555421568,Preservation of a Mayan Language,Nonfiction,Publishing,USD,2015-05-08,3500.0,2015-04-08 16:45:02,10.0,failed,1,US,10.0,10.0,3500.0
1782157073,CHESS SQUARED (Canceled),Games,Games,USD,2013-06-03,11000.0,2013-05-13 20:01:44,350.0,canceled,5,US,350.0,350.0,11000.0
1312443176,Music Video for shred violinist Michael Shulman (round 2),Rock,Music,USD,2011-11-01,1200.0,2011-10-05 02:39:55,1200.0,successful,24,US,1200.0,1200.0,1200.0
1409507710,"2.45km, 1904km, 16'682 km, 0km.",Nonfiction,Publishing,EUR,2014-11-30,1500.0,2014-10-23 15:31:13,0.0,failed,0,IE,0.0,0.0,1854.3
40515097,"Rudy's Rough Country Foods, introducing, (SALSAMOLE)",Food,Food,USD,2015-07-04,50.0,2015-06-03 00:06:32,492.0,successful,20,US,492.0,492.0,50.0
1275747074,True Ambition Co.,Apparel,Fashion,CAD,2014-08-21,5000.0,2014-07-22 20:28:35,60.0,failed,3,CA,55.88,54.76,4563.29
1978103890,Mobile Solar Tracker,Documentary,Film & Video,USD,2014-09-07,22000.0,2014-07-29 22:00:38,303.0,failed,5,US,303.0,303.0,22000.0
46760781,"Help me launch ""Grandpa's Rocket Ride""",Children's Books,Publishing,USD,2012-05-28,6500.0,2012-04-28 02:12:41,1746.0,failed,35,US,1746.0,1746.0,6500.0
822497948,Getting My Parents to Texas And out of my Hair!,Places,Photography,USD,2014-09-08,10.0,2014-08-09 17:59:41,0.0,failed,0,US,0.0,0.0,10.0
667570830,UNCOOL,Journalism,Journalism,USD,2013-01-03,54000.0,2012-11-08 08:28:44,9229.33,failed,255,US,9229.33,9229.33,54000.0
1977163527,Sergeant Mambo's Apple Tree of Weirdness Radio Show,Radio & Podcasts,Publishing,USD,2016-02-17,450.0,2016-01-20 22:52:05,4.0,failed,2,US,4.0,4.0,450.0
833834639,Survive with Style,Fashion,Fashion,USD,2013-09-22,21000.0,2013-08-09 19:46:59,3055.0,failed,22,US,3055.0,3055.0,21000.0
375017862,The Forgotten Faces Project,Webseries,Film & Video,USD,2015-02-12,5000.0,2015-01-13 02:25:41,25.0,failed,1,US,25.0,25.0,5000.0
716307363,Tarzang - The BBQ sauce with a kick!,Food,Food,AUD,2015-03-26,100.0,2015-03-16 14:41:29,0.0,failed,0,AU,0.0,0.0,77.88
1125086271,Bridging the Gap 2013,Theater,Theater,USD,2013-11-29,3000.0,2013-10-30 04:52:39,3023.0,successful,69,US,3023.0,3023.0,3000.0
785437394,Saving Sapelo,Documentary,Film & Video,USD,2014-01-18,3500.0,2013-11-29 19:11:52,3561.38,successful,48,US,3561.38,3561.38,3500.0
1220398235,Edward Boccia Monograph: An Undiscovered American Artist,Painting,Art,USD,2014-09-16,30000.0,2014-08-02 13:45:11,1030.0,failed,6,US,1030.0,1030.0,30000.0
831761274,The In-Between Web Series,Webseries,Film & Video,USD,2014-03-21,1000.0,2014-02-21 02:42:49,220.0,failed,5,US,220.0,220.0,1000.0
1727170832,Dispyria,Video Games,Games,USD,2017-06-03,7000.0,2017-05-04 00:00:20,560.0,failed,13,US,0.0,560.0,7000.0
1309190197,Don't Die Sitting Down: Stories Of Struggle And Achievement,Publishing,Publishing,USD,2012-10-06,3000.0,2012-09-06 01:02:28,25.0,failed,1,US,25.0,25.0,3000.0
367014570,New York comes to Sydney,Food Trucks,Food,AUD,2014-09-20,20000.0,2014-07-22 07:10:54,5.0,failed,1,AU,4.68,4.4,17582.42
1254823940,Let's Play Charades - A short film by Hennah Sekandary,Shorts,Film & Video,USD,2014-04-13,2000.0,2014-03-27 01:43:40,3000.0,successful,40,US,3000.0,3000.0,2000.0
1679407678,The Real Huck Finn,Publishing,Publishing,USD,2014-04-24,14550.0,2014-02-23 16:04:03,50.0,failed,1,US,50.0,50.0,14550.0
153806918,Crazy Big Muscle,Games,Games,USD,2014-01-16,30000.0,2013-12-17 19:05:50,22.0,failed,3,US,22.0,22.0,30000.0
1335590526,"The Ultimate Flavor Enhancer for Pizza, Sandwiches, Pasta...",Food,Food,USD,2014-10-23,10000.0,2014-09-18 01:12:01,4428.0,failed,154,US,4428.0,4428.0,10000.0
1213514581,TELEPHONE - A Global Arts Experiment by Satellite Collective,Art,Art,USD,2013-11-17,5500.0,2013-10-18 15:01:01,6052.0,successful,105,US,6052.0,6052.0,5500.0
34611137,Aceblade: Vegas Vigilante #2,Comics,Comics,USD,2014-03-17,1891.0,2014-02-14 19:59:31,161.0,failed,8,US,161.0,161.0,1891.0
793709499,This is Comedy - The Movie,Documentary,Film & Video,USD,2013-09-19,17500.0,2013-08-20 16:04:46,8690.0,failed,26,US,8690.0,8690.0,17500.0
1932668054,Franchise Opener,Restaurants,Food,USD,2017-10-29,31500.0,2017-09-30 00:26:24,26.0,failed,2,US,25.0,26.0,31500.0
1452750603,Lawless Mafia 2D,Video Games,Games,CAD,2017-03-13,500.0,2017-02-21 07:39:35,10.0,failed,1,CA,0.0,7.51,375.52
398659643,Tingles,Crafts,Crafts,GBP,2016-01-13,2600.0,2015-12-14 22:00:07,55.0,failed,4,GB,83.66,78.83,3726.37
314279256,camera on a string,Photography,Photography,USD,2010-10-20,1000.0,2010-09-05 07:05:36,1167.0,successful,35,US,1167.0,1167.0,1000.0
1926386551,Isles Of Terracel,Video Games,Games,USD,2017-03-25,25000.0,2017-02-23 11:02:57,957.0,failed,30,US,0.0,957.0,25000.0
1069034195,Vuelta: A Modern Mechanical Timepiece,Product Design,Design,USD,2012-04-05,20000.0,2012-02-14 06:57:28,98022.0,successful,264,US,98022.0,98022.0,20000.0
444590549,Help needed growing Blue Roses! No experience necessary!,Indie Rock,Music,USD,2011-08-25,1000.0,2011-07-11 06:20:50,255.0,failed,4,US,255.0,255.0,1000.0
1746942910,Get The Rose Master to Book Expo America,Young Adult,Publishing,USD,2015-12-22,500.0,2015-11-22 02:40:27,225.0,failed,3,US,225.0,225.0,500.0
410947734,The Hero of Time,Video Games,Games,GBP,2014-12-09,2000.0,2014-11-09 18:32:52,6.0,failed,2,GB,9.52,9.43,3141.94
484122991,"Necromancer's Way (Google Play, App Store)",Mobile Games,Games,GBP,2014-06-17,2550.0,2014-05-23 16:11:37,51.0,failed,3,GB,86.14,86.9,4344.79
797380466,Beyond the Breach: A Pacific Rim Fan Book,Illustration,Art,USD,2015-07-27,8500.0,2015-06-27 00:21:39,11337.87,successful,338,US,11337.87,11337.87,8500.0
1135085278,Projector for Artistic Exhibition,Illustration,Art,USD,2015-09-30,900.0,2015-08-29 09:13:19,0.0,failed,0,US,0.0,0.0,900.0
508186412,"Exclusive coffees, at your door - Brewed in Brazil",Drinks,Food,SEK,2015-06-22,50000.0,2015-05-13 06:43:06,11588.0,failed,35,SE,1396.63,1401.21,6045.95
1126550700,Comfortable & fashionable design shoes with a twist,Footwear,Fashion,EUR,2015-12-03,20000.0,2015-10-24 09:55:44,21047.0,successful,84,NL,23387.92,22945.51,21804.07
639485152,Documentary of the Bowling Green Massacre,Documentary,Film & Video,USD,2017-03-05,125000.0,2017-02-03 15:34:26,25.0,suspended,1,US,25.0,25.0,125000.0
1282284247,Old World: Retro-Styled Online RPG (Canceled),Video Games,Games,SEK,2015-06-12,5000.0,2015-05-13 01:13:08,41.0,canceled,1,SE,4.96,5.0,609.52
1099474198,Monster Mansion,Tabletop Games,Games,USD,2014-11-12,18000.0,2014-10-03 02:04:43,63527.0,successful,983,US,63527.0,63527.0,18000.0
731903287,Chaos was the past - the future belongs to the PERSONAL DESK,Technology,Technology,EUR,2015-07-31,50000.0,2015-07-08 17:44:17,20.0,failed,1,DE,22.07,21.93,54834.78
1631387173,TACCOLA: First Vitruvian Man,Documentary,Film & Video,USD,2013-05-20,3000.0,2013-04-26 23:17:09,695.0,failed,13,US,695.0,695.0,3000.0
479633007,EcoEbooks,Animation,Film & Video,USD,2011-11-28,20000.0,2011-10-14 23:21:11,1172.0,failed,19,US,1172.0,1172.0,20000.0
1081624688,Cards Against the Holidays (Canceled),Design,Design,USD,2015-12-17,250.0,2015-12-01 00:44:43,0.0,canceled,0,US,0.0,0.0,250.0
665305331,Descendants of Ancients: The Series,Fiction,Publishing,USD,2013-05-04,8000.0,2013-04-04 23:27:52,50.0,failed,6,US,50.0,50.0,8000.0
1859901680,Bring Ozark Poetry to Boston,Performance Art,Art,USD,2011-08-01,1700.0,2011-06-27 16:20:25,0.0,failed,0,US,0.0,0.0,1700.0
354724833,Bekozone Art Production - AR Christmas Cards,Product Design,Design,HKD,2017-11-29,30000.0,2017-10-12 20:37:54,459.0,failed,3,HK,0.0,58.75,3839.95
546309928,Backyard Birds: A Card Game for the Entire Flock,Tabletop Games,Games,USD,2016-10-27,2000.0,2016-09-27 17:09:02,4424.0,successful,127,US,1328.0,4424.0,2000.0
2044557929,Z-Unlimited add-on for Ultimaker,3D Printing,Technology,EUR,2015-04-12,15000.0,2015-03-03 08:10:02,27074.0,successful,81,NL,30257.55,29277.74,16220.95
313232619,Eve's Joy! Sensual music for the heart and sexy-soul!,Chiptune,Music,USD,2015-06-30,8000.0,2015-05-31 17:05:54,15.0,failed,1,US,15.0,15.0,8000.0
755804661,SugarSmarts,Apps,Technology,CAD,2015-04-24,1.0,2015-03-25 18:01:59,0.0,failed,0,CA,0.0,0.0,0.83
1096637549,Grow! - Sage Perspectives on Aging,Documentary,Film & Video,USD,2011-11-02,33000.0,2011-10-03 04:23:08,5926.11,failed,65,US,5926.11,5926.11,33000.0
955570756,"OnlineCourse for Single, Married, Divorced &1st Time Parents",Publishing,Publishing,AUD,2016-12-02,2500.0,2016-11-02 09:47:17,50.0,failed,1,AU,38.1,37.13,1856.25
1315927829,U joy TU,Games,Games,USD,2015-02-25,7500.0,2015-02-06 02:44:05,2.0,failed,2,US,2.0,2.0,7500.0
460441829,Durio Sound,DIY Electronics,Technology,USD,2014-10-20,1500.0,2014-09-29 00:51:49,16614.0,successful,172,US,16614.0,16614.0,1500.0
865789601,The Cost of Milk (Short Film) (Canceled),Shorts,Film & Video,USD,2015-08-22,7000.0,2015-08-06 01:08:54,17.0,canceled,2,US,17.0,17.0,7000.0
1637803352,"The Completion of ""Year Cycle""",Classical Music,Music,USD,2012-06-16,3000.0,2012-04-17 02:30:08,390.0,failed,12,US,390.0,390.0,3000.0
1858029650,BIRADS NEURAL NET APP,Apps,Technology,USD,2018-01-13,5500.0,2017-12-14 10:13:58,0.0,live,0,US,0.0,0.0,5500.0
1147550315,The Hot Dog Project (Canceled),Web,Journalism,USD,2014-09-29,15333.0,2014-07-31 04:58:23,75.0,canceled,3,US,75.0,75.0,15333.0
1227224990,Organic and Natural Bath and Beauty Products,Crafts,Crafts,USD,2015-09-05,700.0,2015-08-14 21:57:31,10.0,failed,1,US,10.0,10.0,700.0
1924770282,Four Feet Under,Publishing,Publishing,GBP,2018-01-07,500.0,2017-12-18 11:05:51,53.0,live,3,GB,70.61,72.29,681.99
455852138,Let's make a classic low country boil,Food,Food,USD,2014-08-08,50.0,2014-07-09 22:37:12,0.0,failed,0,US,0.0,0.0,50.0
